first_name,last_name,price,above_100
Joel,Smith,14.494919799933417,false
Larry,Grimes MD,268.6758682473656,true
Joseph,Arnold,121.7750468474434,true
Kyle,Long,241.6216391420153,true
Brittany,Day,261.54605742206627,true
Bobby,Ward,63.5130358008172,false
Thomas,Lee,254.0755771129756,true
Jennifer,Hansen,101.48873523428664,true
Lisa,Murray,176.09191738609,true
Meghan,Wade,273.230340943,true
Tammie,Brooks,84.88856949195046,false
Maria,Bell,264.07466519472524,true
Allison,Livingston,130.34844264841,true
Chris,Hays,17.342763790337447,false
Courtney,Mitchell,78.93257699026,false
Shawn,White,188.02192560020143,true
Taylor,Gomez,225.019823714774,true
Jeremy,Rodriguez,200.7248207662091,true
April,Garcia,66.24555967130416,false
Zachary,Watts,15.497387859732203,false
Sarah,Montoya,206.82125465342605,true
Jennifer,Barker,89.18615989096851,false
Sharon,Garza,72.35772703671,false
Tiffany,Stevens,196.3793220138052,true
Ruben,Armstrong,93.69836737933716,false
Jeffrey,Spencer,271.1622820171668,true
Nicole,Ramsey,247.8596071044983,true
Anne,Roy,277.93248205609933,true
Lori,Sanchez,285.6616404970253,true
Allison,Chavez,126.850211008071,true
Marcus,Adams,36.47040893667673,false
Mary,Smith,16.315071974183017,false
Joseph,Reed,178.4576742447,true
Jason,Armstrong,26.045257464740857,false
Jeff,Armstrong,88.47561283959318,false
Sean,Shields,247.83952552279044,true
Jessica,Allison,104.7423079789625,true
Christian,Grant,99.1170791670704,false
Edward,Watson,180.35355894236383,true
Derrick,Cooke,142.0901159609425,true
Arthur,Hall MD,235.96697489958777,true
Sean,Patrick,139.450799434,true
Heather,Collins,127.392573407,true
Megan,Gomez,107.86244506859772,true
William,Hale,114.67092535958612,true
Olivia,Thompson,8.608441013604939,false
Lori,Torres,18.85827433300992,false
Vickie,Hernandez,214.9321806775068,true
Kimberly,Brown,40.31993270151361,false
Sherry,Meza,182.8545498809053,true
Phillip,Hansen,44.11611704425447,false
Jeanette,Knight,28.68694328826937,false
Kayla,Hanson,27.63036397054156,false
James,Johnston,284.42905543555884,true
John,Porter,53.72799273817649,false
Elizabeth,Reyes,93.680756841909,false
Kristen,Henry,77.0062435699,false
Claudia,Anderson,160.34015926115842,true
Nicholas,Webb,18.7103861933141,false
Allison,Cooper,206.04210681966845,true
Zachary,Barnes,280.774131467594,true
Gregory,Hill III,265.97658083058303,true
Terry,Ayers,16.51163898830609,false
Jessica,Wilson,290.4095460874849,true
Daniel,Frazier,190.32919165960308,true
Brian,Welch,218.250508277542,true
Carol,Chavez,123.18344273633504,true
Ethan,Mcdonald,214.35031737281645,true
Gerald,Martinez,57.54786356392437,false
Eric,King,59.879264225985686,false
Sylvia,Walters,110.94631320914492,true
Jonathan,Lane,64.4671014232,false
Matthew,Turner,180.2628702175462,true
Jeffrey,Bauer,30.515841807321088,false
Jessica,Shaffer,54.901936509967165,false
Chris,Spencer,251.37528306509915,true
Mary,Clarke,236.052987868469,true
Timothy,Mendoza,105.98348156256873,true
Alicia,Hoffman,182.34369903173868,true
Joseph,Gardner,144.809134447454,true
Rachael,Rangel,297.94964055273493,true
Jeffrey,Harrington,194.27163383508275,true
Sophia,Randolph,158.54312598904266,true
Debbie,Freeman,275.87191674948485,true
Matthew,Braun,201.774965679,true
Sheri,Hudson,268.374840150669,true
Mary,King,204.07857538584167,true
Beth,Davis,155.0680648263074,true
Margaret,Castillo,193.90632444973315,true
Tommy,Sandoval,172.28304096219406,true
Christopher,Hines,46.55435298980185,false
Richard,Wright,208.3596968638621,true
Michael,Brown,278.52308864414647,true
Nathan,Yu,134.18950975303383,true
Cameron,Ford,248.8921381681746,true
Carla,Hayes,265.3745758879461,true
Marissa,Matthews,136.09257765126094,true
Samuel,Thompson,237.15924164959932,true
Gary,Figueroa,168.94476842778406,true
Michael,West,146.88868490813215,true
Martin,Walton,140.340057566,true
Zachary,Lee,8.667301583326669,false
Christopher,Stephenson,67.011856325821,false
Eric,Ortiz,117.7242457520345,true
Kara,Pittman,56.23964364259615,false
Andrew,Cowan,295.9391811643,true
Rhonda,Moss DDS,259.0397505024356,true
Sarah,Williams,92.82627713649636,false
Carolyn,Collins,236.24728881254816,true
Larry,Mooney,135.27017938989422,true
Laura,Livingston,294.2580699058244,true
Candace,Mckenzie,84.58145758338813,false
Candace,Wallace,124.7464542613423,true
Jason,White,218.4318041336608,true
Patricia,Reynolds,89.01176825909228,false
Michael,Ellison,244.47171060446053,true
Melissa,Robles,238.45609669548045,true
Heidi,Fry,109.6264717085365,true
James,Smith,163.95738564855034,true
Charles,Ruiz,48.45811846912089,false
Stephanie,Green DDS,9.144974190597,false
Stacey,Garcia,106.61920386744846,true
Glenda,Burke,206.36350632142347,true
Zachary,Alvarez,104.0523689923793,true
Rachel,Shaw,2.44821150551,false
Carmen,Beard,269.62368497596,true
Tony,Daniels,186.90357745795237,true
Randy,Mora,70.7410598248337,false
George,Aguirre,128.9497508227403,true
James,Miller,297.04056394395474,true
Jacqueline,Williams,17.306221558812595,false
April,Taylor,121.28989032735632,true
Robert,Johnson,131.62377790455,true
Gary,White,280.97065059718244,true
Kim,Lowe,192.77587564660067,true
Samantha,Jones,136.34155637165566,true
Randy,Lozano,16.301049650545718,false
Arthur,Chavez,6.903795237740217,false
Melissa,Miller,162.60669447005415,true
Leslie,Mccormick,282.5021066150871,true
Carlos,Rubio,63.21802403932109,false
David,York,86.53219265932694,false
Gabriella,Anthony,7.6386454053409825,false
Olivia,Poole,117.8541719512726,true
Wayne,Wilson,74.67047227866091,false
Elizabeth,Moore,267.3988136432793,true
Janice,Campbell,33.45339810287007,false
Julie,Johnson,63.64156781774781,false
Misty,Cantrell,189.03920909845044,true
Robert,Soto,109.01383568593415,true
Brenda,Cowan,60.8495765906681,false
Kelly,Guerrero,259.5112156610179,true
David,Nichols,19.4852485825,false
Kayla,Taylor,186.23562833792445,true
Antonio,Garcia,125.47721261358778,true
Tyler,Cisneros,186.58982946523628,true
Jillian,Crawford,158.81727732036828,true
Karl,Pierce,132.7746811247699,true
Joann,Taylor,276.96219621730694,true
Jennifer,Jenkins,59.1285820815863,false
Nancy,Brown,78.87073418065538,false
Emma,Munoz,120.84287574591563,true
Shawn,Galloway,141.0298621892617,true
Melissa,Mcguire,213.0821203960955,true
Bryan,Chavez,125.39615596333384,true
Fernando,Salazar,256.1537305026925,true
Megan,Moore,251.34779847880935,true
Robert,Williams,175.20972501819074,true
Dennis,Sanford,29.45043264009024,false
Kimberly,Herrera,154.80765053344686,true
Gloria,Potts,289.104935343802,true
Suzanne,Barnett,8.470995351489762,false
Leah,Myers,44.5579739043,false
Kylie,Thomas,13.453416021299349,false
Amanda,Murphy,50.553215524696,false
Christopher,Matthews,282.3634970875721,true
Nicole,Parks,52.28399766593619,false
Bobby,Martin,205.4899694679927,true
Kevin,Chambers,121.17110156585184,true
Kimberly,Lawson,250.28807417853676,true
Rachel,Lopez,101.88811233293558,true
Christopher,Clay,219.38450883405247,true
Daniel,Martin,0.300193359940859,false
William,Taylor,66.55747013586088,false
Steven,Johnson,111.29328197700804,true
Daniel,Miller,80.5775678926165,false
Taylor,Bryant,187.63154082557503,true
Lauren,Jones,194.7926311910296,true
Lindsey,Robertson,22.73764685915,false
Allison,Thomas,168.33349750521316,true
Vernon,Bishop,216.1870445736053,true
Susan,Parsons,132.91852598876127,true
Brady,Snyder,210.396086280439,true
Brent,Mcgrath,174.698356671917,true
Peter,Smith,278.6080180649334,true
Deborah,Fox,248.12282335223,true
Heather,Collins,147.427407431,true
Phillip,Meyers,102.79774717187,true
Nicholas,Hubbard,275.400836404813,true
Misty,Ramirez,62.3168144432,false
Scott,Johnson,85.8738895846039,false
Jay,Nixon,253.4674787231029,true
Tony,Hall,61.197165218284425,false
Taylor,Smith,41.49264584158212,false
Mark,Reynolds,70.4979443563678,false
Marilyn,Christensen,155.4854532537475,true
Denise,Atkins,185.45160104146024,true
Melissa,Gonzales,228.00259967009907,true
Henry,Hoffman,229.662887579034,true
Daisy,Davenport,59.5275351815464,false
Christopher,Paul,122.71316985988,true
Kevin,Craig,148.20105162583087,true
Natalie,Coleman,122.1440452139282,true
Jeremy,Strickland,130.84356621069006,true
Gary,Bonilla,162.61525338967425,true
Amanda,Richards,236.5957164236875,true
Heidi,Perez,245.17572279902632,true
Robert,Johnson,174.69223455356223,true
Gary,Mills,183.83632122355647,true
Chelsea,Caldwell,16.1208371844,false
John,Frye,223.277417540191,true
Michael,Strong,220.41223215304,true
Christopher,Delgado,85.7827975219131,false
Whitney,Wallace,253.455618254806,true
Rebecca,Martinez,59.68320226018208,false
Marissa,Mccoy,116.963465261477,true
Ricky,Kerr,38.9958440932392,false
Anna,Campbell,249.9213404326384,true
Marie,Walters,73.38808728545419,false
Robert,Martin,38.22288302142398,false
Marc,Davis,162.28026194930806,true
James,Dixon,159.37943283852357,true
Vicki,Ramirez,186.16024273670712,true
Krista,Campbell,161.23384364400107,true
Lauren,Patterson,170.212327333421,true
Megan,Clark,290.25815557299404,true
Judy,Zimmerman,219.58882554041395,true
Joseph,Williams MD,210.78418587544644,true
Lori,Acevedo,210.66028991914436,true
William,Taylor,275.6331762919653,true
Dawn,Snyder,248.9840416632,true
Jennifer,Simmons,80.6835370725029,false
Alyssa,Nunez,163.8009001753501,true
Robert,Black,63.92800482464865,false
Julia,Young,239.23966830924,true
Melinda,Barnes,227.25063517083808,true
Brett,Armstrong,154.13418355563863,true
Erik,Stevenson,246.004072196478,true
Daniel,George,34.80089307788611,false
Lindsey,Jones,197.70203950528597,true
Virginia,Lopez,227.42559145706585,true
Andrew,Brown,92.88318048748,false
Donna,Lowery,264.8326093572513,true
Alexis,Andrade,6.313985182948612,false
Alyssa,Pierce,47.74032516054749,false
Tara,Johnson,38.26768696182315,false
Michael,Brady,162.05943217458,true
James,Rhodes,51.92414008935029,false
Pamela,Scott,42.43333392205651,false
Martin,Ward,170.94982482253798,true
Kristina,Hernandez,107.69157184330524,true
Robert,Bush,87.18004191063352,false
Rebecca,Larson,214.3895724880069,true
Brittany,Watson,190.52001802374136,true
Ryan,Ramirez,249.72879125140653,true
Edward,Burns,87.64996993182649,false
John,Prince,31.738420344070374,false
Ashley,Boyer,107.66259919776722,true
James,Dean,61.695454203113286,false
Natalie,Gordon,268.2800093904237,true
Ryan,Smith,136.207813015,true
Stephen,Thompson,54.296397135686725,false
William,Delgado,96.25442517413536,false
Brian,Johnson,124.92920800129252,true
James,Patel,216.60564294988416,true
Allen,Rogers,145.4342467362144,true
Aimee,Reyes,277.6656815323848,true
Susan,Williams,255.215353219849,true
Edward,Griffin,108.6205221556892,true
Debra,Baker,296.500308940869,true
Yvette,Kramer,279.93711740258726,true
Alyssa,Williams DVM,270.89722410924776,true
John,Cunningham,173.0242833106959,true
Dana,Gilbert,86.51917139139054,false
Stephen,Henry,146.1515577939639,true
Bradley,James,137.9824935007853,true
Melinda,Peters,16.83003043558586,false
Robert,Goodman,213.54239836717497,true
Leslie,Moore,195.9630799088048,true
Sarah,Gray,270.794728795214,true
Amy,Haynes,258.5062772657286,true
Gary,Dean,184.42515197173316,true
Jonathan,Duran,224.5361416600696,true
Elizabeth,Ruiz,124.6694495361,true
Caitlin,Lewis,196.35989586878728,true
Micheal,Blackburn,10.44317525383308,false
Sheryl,Mccarthy,159.95197311799956,true
Lisa,Smith,150.91226788427,true
Jared,Juarez,247.5606457184945,true
Brett,Castro,217.3328584696,true
Jessica,Murray,175.3022183733,true
Austin,Coffey,16.259139624906204,false
Shelly,Jacobs,3.856762052262908,false
Elizabeth,Logan,298.742328096,true
Cody,Anderson,128.08149674209776,true
Kayla,Wood,256.052875991551,true
Paul,Singh DDS,157.96361688869047,true
James,Mays,245.2433071605521,true
Thomas,Moore,244.5914981843258,true
Linda,Pacheco,299.60400695104124,true
Jenny,Clark,66.323118079241,false
Patrick,Guzman,223.49659809806417,true
Scott,Peters,229.4873309703,true
John,Stevenson,23.09927229196965,false
Kristina,Brooks,154.6805825953548,true
Nancy,Aguilar,63.38787526628624,false
Robert,Brown,132.73295362216254,true
Jessica,Williams,255.958157726,true
David,Brown,290.5944805890099,true
Dorothy,Munoz,242.5645399689326,true
Jason,Lawson,76.09246622090241,false
James,Hall,167.96983139949683,true
Patricia,Carpenter,46.0814712268541,false
Jeff,Cardenas,64.36052626619,false
Michelle,Johnson,19.189450361745703,false
Frank,Madden,17.34021423630535,false
George,Tanner,291.42926528925824,true
Dylan,Johnson,40.65328580971247,false
Pamela,King,282.48176467669,true
Jesse,Frazier,95.6656852475232,false
Edward,Russell,103.22359133510466,true
Diana,Mcdonald,183.096436049171,true
Randy,Dawson,192.1441513938406,true
Jasmine,Williams,286.169233565484,true
Robert,Smith,124.21900702404788,true
Sara,Young,183.99448583772764,true
Samantha,Gonzalez,205.58992574257107,true
Christina,Torres,286.2681618777825,true
Maria,Bailey,141.90762943777943,true
Charles,Bartlett,94.22658656561114,false
Natalie,Parker,238.0161588972616,true
Paula,Hernandez DDS,48.88381677539385,false
Jessica,Jenkins,14.947778964788505,false
Drew,Henson,223.07613087091505,true
Michael,Davis,17.98090898922454,false
Ian,Ramos,23.684656479342635,false
Anna,Wright,235.58245960084,true
Ashley,Anderson,74.40865878276213,false
Jennifer,Wright,298.1278772531823,true
Nicole,Lopez,67.728886156836,false
Tara,Ellis,21.92761434619368,false
Hannah,Elliott,42.3500306105,false
Gavin,Rodriguez,116.366424240821,true
Johnny,Jackson,291.5968901388637,true
Martin,Garrett,147.06705563281523,true
Terri,Hayes,167.36096726325707,true
Adam,Huang,260.84093566443,true
Carolyn,Garner,104.410653549,true
Lisa,Lee,130.22025105836542,true
Rodney,Escobar,8.711600244270834,false
Michael,Johnson,144.5450062838798,true
Michelle,Carter DVM,55.94822858261905,false
John,Dunn,81.54369829884,false
Terry,Pierce,297.8661824269755,true
David,Buck,258.79109040656874,true
Jennifer,Newman,149.3096362559838,true
Cynthia,Lee,246.59341963671147,true
Sylvia,Clark,299.52523513204085,true
Joseph,Taylor,86.08285036113183,false
Kathleen,Barton,37.42180870290569,false
Michael,Harris Jr.,52.8634097888,false
Eric,Benson,172.1967218140958,true
Curtis,Butler,44.51322087159383,false
Brittany,Le,51.0487887498428,false
Jeremiah,Sims,101.16179403008,true
David,Davis,290.42275473201386,true
Tiffany,Bond,181.48954787847828,true
Patricia,Chen,61.60059464895199,false
William,Crawford,181.7603749252804,true
Christina,Roberts,29.286800917334467,false
Jerome,Scott,232.14413357176463,true
Jeffery,Walker,272.0840275586963,true
Todd,Alvarez,212.173363166,true
John,Henry,223.9911857613,true
James,Miles,156.36757784621395,true
Michael,Downs,31.19720611005966,false
Kayla,Wheeler,6.095911004942511,false
Charles,Martin,161.27522870857268,true
Harold,Bennett,135.0423550134277,true
Michael,Swanson,200.392352793749,true
Janet,Mcdonald,79.80353706580819,false
Brett,Willis,244.40641148419883,true
Jacob,Smith,27.923228816289026,false
Alexa,Webb,167.5688585223243,true
Louis,Klein,40.12200003556118,false
Tony,Yu,15.742386454841972,false
Lisa,Goodman,121.0784095777,true
Kimberly,Hernandez,36.973523018101,false
Phillip,Friedman,145.84183084692725,true
Brian,Lam,2.90039448651137,false
Kristin,Wilkins,251.8510286609,true
Joshua,Lynch,188.8781109748352,true
Blake,Mclaughlin,276.65121566766607,true
Billy,Olsen,10.004807042544,false
Shawn,Brock,179.61580863261688,true
Danielle,Jones,222.6952075701876,true
Jim,Gomez,60.12919733061894,false
Sabrina,Henderson,178.745385306665,true
David,Pennington,245.3184011626365,true
Deborah,Williams,137.0159709739257,true
Stephanie,Bowman,227.0047204438775,true
Joseph,Frazier,176.45330226779308,true
Ryan,Mclaughlin,249.86437596048543,true
Tony,Hall,135.8550959490399,true
Timothy,Martin,289.2653637304789,true
John,Obrien,261.8481216298636,true
Barbara,Johnson,53.80589508071655,false
Brandon,Marshall,139.8477827356658,true
Carrie,Miller,11.55550872687362,false
Samantha,Dean,261.6193407458776,true
Jamie,Wilson,87.74932377728214,false
Carlos,Acosta,236.6035296169167,true
Amy,Bennett,228.749457753664,true
Dominique,Wells,116.643595428901,true
Sarah,Bright,237.5160782816234,true
Michael,Barton,111.588339159014,true
Rebecca,Anderson,172.30626419,true
Megan,Riggs,31.415424578127293,false
Whitney,Andrews,44.11769930461343,false
Catherine,Jones,127.013512225,true
William,Andrews,236.2180762845369,true
Kathleen,Edwards,158.32395378421924,true
Roger,Frost,220.4688874473468,true
Justin,Johnson,255.8491608244896,true
Valerie,Young,265.17025774690933,true
Samantha,Perez,239.9469797167457,true
Devin,Allen,72.15833790608175,false
Stephanie,Little,238.92387283104196,true
Melanie,Miller,27.50704750137541,false
Erica,Beck,2.408526396761501,false
Toni,Dunn,168.3733620198095,true
Eric,Dunn,211.89758909785093,true
David,Jackson,169.3550529484765,true
Melanie,Gates,94.66629008484443,false
Heather,Pierce,17.410619688845152,false
Jordan,Lewis,153.01461740284606,true
Michele,Johnson,255.7149800531612,true
Samantha,Ryan,249.49252613261,true
Christopher,Hudson,201.9997518213,true
Zachary,Williams,106.59921636962804,true
Donna,Davis,66.72879990563357,false
Jordan,Erickson,237.7720748484537,true
Christopher,Nolan,88.742782602,false
Evelyn,Hanna,11.36458786951664,false
Jason,Johnson,250.23147017326244,true
Barbara,Caldwell,224.71158493620567,true
Ronald,Huff,7.220543463717332,false
Holly,Norris,216.230510917754,true
Derrick,Carter,11.837912992122313,false
Kenneth,Golden,285.850816858014,true
Grace,Edwards,70.08655794960943,false
Jonathan,Rios,57.712597357616325,false
Mackenzie,Miller,265.5941732067,true
Tammy,Taylor,138.85598565124,true
Reginald,King,207.3305605938199,true
Matthew,Fletcher,130.55916118107768,true
Elizabeth,Jordan,177.7124355174749,true
Sally,Santiago,45.11902985650396,false
James,Johnson,12.895735378025352,false
Jason,Saunders,242.84373861087548,true
Carol,Hernandez,4.624370640925468,false
Kendra,Dawson,291.5212704079463,true
James,Hess DDS,58.426980920539066,false
Michael,Stokes,25.518866019813768,false
Jeffrey,Martinez,147.69037912960326,true
Joseph,Bell,102.9874282264971,true
Pamela,Black,140.71938904528912,true
Robert,Jordan,100.4711011361377,true
Kathy,Baker,263.55118987726985,true
Brian,Bailey,115.36283162955256,true
Mitchell,Clark,190.28579374160572,true
Kelly,Mcintyre,168.73442688547874,true
Susan,Ali,260.58212587920184,true
Latoya,Gonzales,205.04242220781632,true
Olivia,Mayo,251.539316319889,true
Thomas,Anderson,221.03202138452295,true
Todd,Jennings,182.3938507123001,true
Paul,Dixon,22.257608409298733,false
Julie,Torres,130.6787558893,true
James,Miller,202.2296492290249,true
John,Howard,80.73869921597671,false
Anne,Savage,134.0405496881655,true
Richard,Wilson,226.89171341378025,true
Amber,Esparza,187.577782414,true
Todd,Armstrong,99.18946135003686,false
Aaron,Richardson,118.45568241597,true
Gregory,Pollard,234.1382367842161,true
Jon,Butler,225.76783069961127,true
Chelsea,Madden,116.62292125423,true
Misty,Ramos,234.0837102951,true
Ryan,Murphy,233.787281049746,true
Brittany,Sandoval,259.1615162765921,true
Rose,Stanton,132.58437240299426,true
Kristen,Banks,287.0092392559533,true
Julia,Stokes,140.31256621233698,true
Paul,Phillips,186.00436502324,true
Amber,Thompson,128.40386518196294,true
Valerie,Norton,278.47329196405593,true
Adam,Parker,228.1780448898553,true
Jennifer,Gonzales,201.9577223353,true
Jacqueline,Hernandez,260.0860740173851,true
Cory,Walker,276.8951661262271,true
Jennifer,Miller,220.52021451384124,true
Dawn,Bond,270.3604904855039,true
Tara,Daniel,247.69265516103917,true
Rebecca,Thompson DDS,136.49071518145252,true
Victor,Serrano,260.1217048449756,true
Elizabeth,Bell,55.22085800485901,false
Julie,Coleman,122.62926728564432,true
Jennifer,Brown,8.634621796854812,false
Jessica,Moore,266.6472362546583,true
John,Ramirez,160.94015313784897,true
Becky,Hall,271.12217722839864,true
Christine,Smith,295.8039900377232,true
Christopher,Osborne,146.232923387255,true
Jacob,Hernandez,7.9995866384977905,false
Jennifer,Rogers,128.51339666805433,true
Tammy,Young,19.649487618537343,false
James,Lewis,56.048296930301454,false
Charles,Stanley,74.11487319875806,false
Christina,Garcia,85.9534152249294,false
Heather,Davis,74.29698857378,false
Ashley,Fuentes,228.8808043512349,true
Jorge,Brown,2.668016258096362,false
Sierra,Park MD,205.5258598818621,true
Todd,Miller,272.9947015862367,true
Jeffrey,Sanchez,71.25953585246,false
Crystal,Luna,99.98305120088,false
Devin,Flores,60.75152092729834,false
Bianca,Martin,123.53568538000376,true
Danielle,Snyder,26.677380866929536,false
Edward,Carney,265.0690244852256,true
Joseph,Grimes,268.752925861362,true
April,Fowler,164.8077370281544,true
Michelle,Mccoy,145.09960835055546,true
Alicia,Stone MD,21.30617960980176,false
Micheal,Lloyd,215.1732623852565,true
Richard,Ortiz,148.916744913034,true
Jasmine,Reyes,44.61653265448528,false
Tony,Smith,114.40259462412024,true
Mary,Melton,198.3058359782194,true
William,Griffin,146.0813867091926,true
Scott,Vargas,58.2536122834586,false
Adam,Guerra,13.060346748295135,false
Christina,Vang,215.2971496696193,true
Nicole,Williams,189.1902466556327,true
Erica,Powers,142.7933783563207,true
Angela,Garcia,175.25618354801628,true
Melissa,Brown,257.90268456791495,true
John,Santiago,55.75051527996688,false
Donald,Nelson,20.747101638163613,false
Misty,Bell,263.0063734718704,true
Vanessa,Barnes,81.07265035359369,false
Brian,Austin,212.648936619,true
Jeffrey,King,252.2896877181432,true
Levi,Vaughn,142.1224476401632,true
Melanie,Blake,244.2496518456,true
Marvin,Franklin,219.66976212062735,true
Angela,Massey,110.59227758143646,true
Lisa,Cole,202.2032765556777,true
George,Stark,103.63048443407212,true
Jeffrey,Salas,232.9586527571116,true
Richard,Reeves,85.83249893352725,false
Heather,Maldonado,292.4101672367324,true
Shelly,Mcdaniel,267.5668047194851,true
David,Ryan,80.9214822707,false
Tyler,Trevino,75.70611538172837,false
Christina,Jackson,155.48558236131424,true
Jodi,Peterson,20.749489983100165,false
Melissa,Carney,42.023722602617,false
David,Cole,113.4241366878513,true
Ricardo,Weber,215.476529146,true
Jessica,Mckenzie,280.9707751107234,true
James,Ramirez,36.28177823910793,false
Jeffrey,Wise,77.17375689478267,false
Brandy,Fisher,169.58005240115847,true
Renee,Barrera,246.0147811173572,true
Melanie,Wiggins,14.973877108563748,false
Alexander,Mckee,171.6037468122393,true
Sheryl,Hill,9.161919917470962,false
Sandra,White,272.98784192441514,true
Christopher,Thompson,22.069052273851707,false
Daniel,Smith,130.752641052,true
Theresa,Johnson,61.15255401573466,false
Kristopher,Cunningham,127.42968290448434,true
Nathan,Morgan,166.21275710856864,true
David,Murray,110.60256741140032,true
April,Taylor,2.033803093537334,false
Daniel,Herrera,245.1409136687576,true
John,Mcpherson,200.3253003483,true
Scott,Simmons,44.45087326927629,false
Gary,Tran,86.68368261102647,false
Erica,Vaughn,289.792287563,true
Jennifer,Peterson,179.359943167919,true
April,Mccormick,219.60906187569745,true
Justin,Davis,39.14509513920626,false
Julia,Hall,163.15337081839627,true
Anna,Cunningham,188.93762929340733,true
Jacob,Stevens,233.225770297,true
Jerry,Payne,169.62381257628408,true
Mark,Collins,117.62228175777,true
Benjamin,Clark,93.1022046235258,false
Lisa,Norton,17.3231776321,false
Christopher,Smith,81.4514319598,false
Mary,Myers,37.44740126047866,false
Stephanie,Skinner,6.4501154094729,false
Dave,Kelly,121.97572951864969,true
Patricia,Gallagher,196.37117798423185,true
Shaun,Holloway,39.440328065629785,false
Marc,Love,262.2720981839784,true
Michael,Mayer,41.4290081339009,false
Mason,Rodriguez,162.7919651816594,true
Jason,Payne,83.27946269872628,false
Johnny,Hicks,74.944379401285,false
Lisa,Rodgers,32.1062246391724,false
Sarah,Tyler,87.15157534281965,false
Brian,Rodriguez,26.081651503261703,false
Charlene,Jones,246.8853280259454,true
Scott,Lawrence,227.61395649150865,true
Carol,Patrick,140.4516806630082,true
Jessica,Gibson DDS,60.11999567598073,false
Linda,Sullivan,4.59757783566,false
Donna,Carrillo,237.82591106535892,true
Scott,Baker,227.47050542148008,true
Brian,Jensen,174.96712222201845,true
James,Sosa,81.4321633094092,false
Veronica,Zavala,51.459148131350304,false
Jenny,Fields,186.16929762084828,true
George,Monroe,230.8455603414387,true
Michael,Smith,153.70561772489975,true
Kevin,Oliver,190.39769667192,true
Nicholas,Mejia,13.522722894981564,false
Phillip,Logan,169.7231773551505,true
Jamie,Jackson,299.18465764449707,true
Thomas,Alvarez,72.23090551307,false
Kaitlin,Lawson,116.94347037938,true
Carlos,Wagner,268.21582016815387,true
Christopher,Anderson,45.6140118909,false
Roberto,Sparks,113.7675985196782,true
Julie,Oneal,214.069254652058,true
Megan,Friedman,240.35183526254585,true
Cheryl,Taylor,96.588497281825,false
Jeffrey,Hatfield,241.51036659943,true
James,Phillips,18.9820537026686,false
Jessica,Moore,128.9224192943646,true
Eric,Richards,79.96034999093172,false
Rebecca,Mitchell,240.755710342561,true
Anna,Patrick,158.13197002274651,true
Eric,Schmidt,197.34383042404585,true
Mark,Campbell,156.89477737741527,true
Taylor,Oconnell,190.5868648426,true
Debra,Peters,70.77282648937202,false
Richard,Anderson,99.64762698819764,false
William,Russell,201.2067576979624,true
Ryan,Mcdaniel,245.9720704359013,true
Jacqueline,Frazier,191.7286603365561,true
Steven,Stuart,32.13545498900703,false
Emily,Rodriguez,90.35267623453,false
Ryan,Perez,28.24313981072344,false
Lauren,Hahn,287.315238745,true
Megan,Lopez,127.44342040513898,true
Matthew,Lucero,194.01461422945,true
Joseph,Perez,52.9671571515,false
Kimberly,Wright,153.6378606134594,true
Donald,Braun,16.164660938298937,false
Savannah,Reese,156.4062563328,true
Leslie,Wiggins,65.7384485391433,false
Deanna,Gonzalez,26.466546138452586,false
